"","ID","gene","pathway_name"
"49371","R-HSA-2871796","HRAS","FCERI mediated MAPK activation"
"49372","R-HSA-2871796","RAC1","FCERI mediated MAPK activation"
"49373","R-HSA-2871796","PAK1","FCERI mediated MAPK activation"
"49374","R-HSA-2871796","SOS1","FCERI mediated MAPK activation"
"49375","R-HSA-2871796","MAP2K4","FCERI mediated MAPK activation"
"49376","R-HSA-2871796","PLCG1","FCERI mediated MAPK activation"
"49377","R-HSA-2871796","PAK2","FCERI mediated MAPK activation"
"49378","R-HSA-2871796","MAP3K1","FCERI mediated MAPK activation"
"49379","R-HSA-2871796","FCER1A","FCERI mediated MAPK activation"
"49380","R-HSA-2871796","GRB2","FCERI mediated MAPK activation"
"49381","R-HSA-2871796","MAPK9","FCERI mediated MAPK activation"
"49382","R-HSA-2871796","MAPK3","FCERI mediated MAPK activation"
"49383","R-HSA-2871796","MS4A2","FCERI mediated MAPK activation"
"49384","R-HSA-2871796","MAP3K1","FCERI mediated MAPK activation"
"49385","R-HSA-2871796","VAV3","FCERI mediated MAPK activation"
"49386","R-HSA-2871796","MAPK8","FCERI mediated MAPK activation"
"49387","R-HSA-2871796","LCP2","FCERI mediated MAPK activation"
"49388","R-HSA-2871796","PLCG2","FCERI mediated MAPK activation"
"49389","R-HSA-2871796","MAPK10","FCERI mediated MAPK activation"
"49390","R-HSA-2871796","LAT","FCERI mediated MAPK activation"
"49391","R-HSA-2871809","VAV2","FCERI mediated Ca+2 mobilization"
"49392","R-HSA-2871809","BTK","FCERI mediated Ca+2 mobilization"
"49393","R-HSA-2871809","FCER1A","FCERI mediated Ca+2 mobilization"
"49394","R-HSA-2871809","CALM1","FCERI mediated Ca+2 mobilization"
"49395","R-HSA-2871809","NFATC1","FCERI mediated Ca+2 mobilization"
"49396","R-HSA-2871809","BTK","FCERI mediated Ca+2 mobilization"
"49397","R-HSA-2871809","PLCG2","FCERI mediated Ca+2 mobilization"
"49398","R-HSA-2871809","LCP2","FCERI mediated Ca+2 mobilization"
"49399","R-HSA-2871809","VAV2","FCERI mediated Ca+2 mobilization"
"49400","R-HSA-2871809","GRAP2","FCERI mediated Ca+2 mobilization"
"49401","R-HSA-2871809","AHCYL1","FCERI mediated Ca+2 mobilization"
"49402","R-HSA-2871809","GRB2","FCERI mediated Ca+2 mobilization"
"49403","R-HSA-2871809","TXK","FCERI mediated Ca+2 mobilization"
"49404","R-HSA-2871809","ITPR3","FCERI mediated Ca+2 mobilization"
"49405","R-HSA-2871809","GRAP2","FCERI mediated Ca+2 mobilization"
"49406","R-HSA-2871809","SHC1","FCERI mediated Ca+2 mobilization"
"49407","R-HSA-2871809","LCP2","FCERI mediated Ca+2 mobilization"
"49408","R-HSA-2871809","LYN","FCERI mediated Ca+2 mobilization"
"49409","R-HSA-2871809","ITK","FCERI mediated Ca+2 mobilization"
"49410","R-HSA-2871809","PPP3CA","FCERI mediated Ca+2 mobilization"
"49411","R-HSA-2871809","SYK","FCERI mediated Ca+2 mobilization"
"49412","R-HSA-2871809","NFATC2","FCERI mediated Ca+2 mobilization"
"49413","R-HSA-2871809","VAV1","FCERI mediated Ca+2 mobilization"
"49414","R-HSA-2871809","PPP3R1","FCERI mediated Ca+2 mobilization"
"49415","R-HSA-2871809","TEC","FCERI mediated Ca+2 mobilization"
"49416","R-HSA-2871809","ITK","FCERI mediated Ca+2 mobilization"
"49417","R-HSA-2871809","CALM2","FCERI mediated Ca+2 mobilization"
"49418","R-HSA-2871809","CALM1","FCERI mediated Ca+2 mobilization"
"49419","R-HSA-2871809","SYK","FCERI mediated Ca+2 mobilization"
"49420","R-HSA-2871809","CALM3","FCERI mediated Ca+2 mobilization"
"49421","R-HSA-2871809","TXK","FCERI mediated Ca+2 mobilization"
"49422","R-HSA-2871809","ITPR1","FCERI mediated Ca+2 mobilization"
"49423","R-HSA-2871809","MS4A2","FCERI mediated Ca+2 mobilization"
"49424","R-HSA-2871809","FCER1G","FCERI mediated Ca+2 mobilization"
"49425","R-HSA-2871809","VAV1","FCERI mediated Ca+2 mobilization"
"49426","R-HSA-2871809","FCER1G","FCERI mediated Ca+2 mobilization"
"49427","R-HSA-2871809","MS4A2","FCERI mediated Ca+2 mobilization"
"49428","R-HSA-2871809","TEC","FCERI mediated Ca+2 mobilization"
"49429","R-HSA-2871809","GRB2","FCERI mediated Ca+2 mobilization"
"49430","R-HSA-2871809","SOS1","FCERI mediated Ca+2 mobilization"
"49431","R-HSA-2871809","VAV3","FCERI mediated Ca+2 mobilization"
"49432","R-HSA-2871809","NFATC3","FCERI mediated Ca+2 mobilization"
"49433","R-HSA-2871809","ITPR2","FCERI mediated Ca+2 mobilization"
"49434","R-HSA-2871809","LAT","FCERI mediated Ca+2 mobilization"
"49435","R-HSA-2871809","PLCG1","FCERI mediated Ca+2 mobilization"
"49436","R-HSA-2871809","LYN","FCERI mediated Ca+2 mobilization"
"49437","R-HSA-2871809","VAV3","FCERI mediated Ca+2 mobilization"
"49438","R-HSA-2871809","PLCG1","FCERI mediated Ca+2 mobilization"
"49439","R-HSA-2871809","PPP3CB","FCERI mediated Ca+2 mobilization"
"49440","R-HSA-2871809","CALM3","FCERI mediated Ca+2 mobilization"
"49441","R-HSA-2871809","CALM2","FCERI mediated Ca+2 mobilization"
"49442","R-HSA-2871809","SOS1","FCERI mediated Ca+2 mobilization"
"49443","R-HSA-2871809","SHC1","FCERI mediated Ca+2 mobilization"
"49444","R-HSA-2871809","FCER1A","FCERI mediated Ca+2 mobilization"
"49445","R-HSA-2871809","LAT","FCERI mediated Ca+2 mobilization"
"49446","R-HSA-2871809","PLCG2","FCERI mediated Ca+2 mobilization"
"49447","R-HSA-2871837","PEDS1-UBE2V1","FCERI mediated NF-kB activation"
"49448","R-HSA-2871837","PSMB2","FCERI mediated NF-kB activation"
"49449","R-HSA-2871837","PSMD1","FCERI mediated NF-kB activation"
"49450","R-HSA-2871837","PRKCQ","FCERI mediated NF-kB activation"
"49451","R-HSA-2871837","PSMC5","FCERI mediated NF-kB activation"
"49452","R-HSA-2871837","PSME1","FCERI mediated NF-kB activation"
"49453","R-HSA-2871837","RASGRP1","FCERI mediated NF-kB activation"
"49454","R-HSA-2871837","RELA","FCERI mediated NF-kB activation"
"49455","R-HSA-2871837","PSMA3","FCERI mediated NF-kB activation"
"49456","R-HSA-2871837","PSMD2","FCERI mediated NF-kB activation"
"49457","R-HSA-2871837","PSMA2","FCERI mediated NF-kB activation"
"49458","R-HSA-2871837","PSMA5","FCERI mediated NF-kB activation"
"49459","R-HSA-2871837","FBXW11","FCERI mediated NF-kB activation"
"49460","R-HSA-2871837","RASGRP2","FCERI mediated NF-kB activation"
"49461","R-HSA-2871837","PSMD14","FCERI mediated NF-kB activation"
"49462","R-HSA-2871837","NFKB1","FCERI mediated NF-kB activation"
"49463","R-HSA-2871837","PSMA6","FCERI mediated NF-kB activation"
"49464","R-HSA-2871837","MS4A2","FCERI mediated NF-kB activation"
"49465","R-HSA-2871837","PSMB8","FCERI mediated NF-kB activation"
"49466","R-HSA-2871837","PSME4","FCERI mediated NF-kB activation"
"49467","R-HSA-2871837","PSMA4","FCERI mediated NF-kB activation"
"49468","R-HSA-2871837","TAB2","FCERI mediated NF-kB activation"
"49469","R-HSA-2871837","PSMD5","FCERI mediated NF-kB activation"
"49470","R-HSA-2871837","PSMA1","FCERI mediated NF-kB activation"
"49471","R-HSA-2871837","PSMD3","FCERI mediated NF-kB activation"
"49472","R-HSA-2871837","MAP3K7","FCERI mediated NF-kB activation"
"49473","R-HSA-2871837","UBE2D1","FCERI mediated NF-kB activation"
"49474","R-HSA-2871837","CARD11","FCERI mediated NF-kB activation"
"49475","R-HSA-2871837","PSME2","FCERI mediated NF-kB activation"
"49476","R-HSA-2871837","PSMD7","FCERI mediated NF-kB activation"
"49477","R-HSA-2871837","PSME3","FCERI mediated NF-kB activation"
"49478","R-HSA-2871837","PSMB5","FCERI mediated NF-kB activation"
"49479","R-HSA-2871837","IKBKG","FCERI mediated NF-kB activation"
"49480","R-HSA-2871837","BCL10","FCERI mediated NF-kB activation"
"49481","R-HSA-2871837","UBE2N","FCERI mediated NF-kB activation"
"49482","R-HSA-2871837","TRAF6","FCERI mediated NF-kB activation"
"49483","R-HSA-2871837","PRKCQ","FCERI mediated NF-kB activation"
"49484","R-HSA-2871837","SEM1","FCERI mediated NF-kB activation"
"49485","R-HSA-2871837","PSMD4","FCERI mediated NF-kB activation"
"49486","R-HSA-2871837","PSMD12","FCERI mediated NF-kB activation"
"49487","R-HSA-2871837","CARD11","FCERI mediated NF-kB activation"
"49488","R-HSA-2871837","PSMA7","FCERI mediated NF-kB activation"
"49489","R-HSA-2871837","LYN","FCERI mediated NF-kB activation"
"49490","R-HSA-2871837","UBE2V1","FCERI mediated NF-kB activation"
"49491","R-HSA-2871837","PSMC4","FCERI mediated NF-kB activation"
"49492","R-HSA-2871837","FCER1A","FCERI mediated NF-kB activation"
"49493","R-HSA-2871837","PSMB3","FCERI mediated NF-kB activation"
"49494","R-HSA-2871837","PSMD8","FCERI mediated NF-kB activation"
"49495","R-HSA-2871837","PSMA8","FCERI mediated NF-kB activation"
"49496","R-HSA-2871837","TAB1","FCERI mediated NF-kB activation"
"49497","R-HSA-2871837","PSMB10","FCERI mediated NF-kB activation"
"49498","R-HSA-2871837","PSMC6","FCERI mediated NF-kB activation"
"49499","R-HSA-2871837","PSMB9","FCERI mediated NF-kB activation"
"49500","R-HSA-2871837","PSMB4","FCERI mediated NF-kB activation"
"49501","R-HSA-2871837","CHUK","FCERI mediated NF-kB activation"
"49502","R-HSA-2871837","CUL1","FCERI mediated NF-kB activation"
"49503","R-HSA-2871837","MALT1","FCERI mediated NF-kB activation"
"49504","R-HSA-2871837","UBB","FCERI mediated NF-kB activation"
"49505","R-HSA-2871837","PSMD11","FCERI mediated NF-kB activation"
"49506","R-HSA-2871837","PSMB1","FCERI mediated NF-kB activation"
"49507","R-HSA-2871837","PDPK1","FCERI mediated NF-kB activation"
"49508","R-HSA-2871837","TAB3","FCERI mediated NF-kB activation"
"49509","R-HSA-2871837","MALT1","FCERI mediated NF-kB activation"
"49510","R-HSA-2871837","PSMB7","FCERI mediated NF-kB activation"
"49511","R-HSA-2871837","PSMB11","FCERI mediated NF-kB activation"
"49512","R-HSA-2871837","FCER1G","FCERI mediated NF-kB activation"
"49513","R-HSA-2871837","PSMD13","FCERI mediated NF-kB activation"
"49514","R-HSA-2871837","PSMC3","FCERI mediated NF-kB activation"
"49515","R-HSA-2871837","RASGRP4","FCERI mediated NF-kB activation"
"49516","R-HSA-2871837","PSMF1","FCERI mediated NF-kB activation"
"49517","R-HSA-2871837","PSMB6","FCERI mediated NF-kB activation"
"49518","R-HSA-2871837","PSMD9","FCERI mediated NF-kB activation"
"49519","R-HSA-2871837","NFKBIA","FCERI mediated NF-kB activation"
"49520","R-HSA-2871837","CDC34","FCERI mediated NF-kB activation"
"49521","R-HSA-2871837","PSMC2","FCERI mediated NF-kB activation"
"49522","R-HSA-2871837","RPS27A","FCERI mediated NF-kB activation"
"49523","R-HSA-2871837","PSMD6","FCERI mediated NF-kB activation"
"49524","R-HSA-2871837","UBA52","FCERI mediated NF-kB activation"
"49525","R-HSA-2871837","BCL10","FCERI mediated NF-kB activation"
"49526","R-HSA-2871837","PSMC1","FCERI mediated NF-kB activation"
"49527","R-HSA-2871837","SKP1","FCERI mediated NF-kB activation"
"49528","R-HSA-2871837","UBC","FCERI mediated NF-kB activation"
"49529","R-HSA-2871837","PSMD10","FCERI mediated NF-kB activation"
"49530","R-HSA-2871837","BTRC","FCERI mediated NF-kB activation"
"49531","R-HSA-2871837","IKBKB","FCERI mediated NF-kB activation"
"49532","R-HSA-2871837","UBE2D2","FCERI mediated NF-kB activation"
"50836","R-HSA-3134963","RELA","DEx/H-box helicases activate type I IFN and inflammatory cytokines production "
"50837","R-HSA-3134963","NFKB2","DEx/H-box helicases activate type I IFN and inflammatory cytokines production "
"50838","R-HSA-3134963","IRF7","DEx/H-box helicases activate type I IFN and inflammatory cytokines production "
"50839","R-HSA-3134963","DHX9","DEx/H-box helicases activate type I IFN and inflammatory cytokines production "
"50840","R-HSA-3134963","NFKB1","DEx/H-box helicases activate type I IFN and inflammatory cytokines production "
"50841","R-HSA-3134963","DHX36","DEx/H-box helicases activate type I IFN and inflammatory cytokines production "
"50842","R-HSA-3134963","MYD88","DEx/H-box helicases activate type I IFN and inflammatory cytokines production "
"50843","R-HSA-3134973","CTNNB1","LRR FLII-interacting protein 1 (LRRFIP1) activates type I IFN production"
"50844","R-HSA-3134973","LRRFIP1","LRR FLII-interacting protein 1 (LRRFIP1) activates type I IFN production"
"50845","R-HSA-3134973","EP300","LRR FLII-interacting protein 1 (LRRFIP1) activates type I IFN production"
"50846","R-HSA-3134973","IRF3","LRR FLII-interacting protein 1 (LRRFIP1) activates type I IFN production"
"50847","R-HSA-3134973","CREBBP","LRR FLII-interacting protein 1 (LRRFIP1) activates type I IFN production"
"50848","R-HSA-3134975","UBA52","Regulation of innate immune responses to cytosolic DNA"
"50849","R-HSA-3134975","TREX1","Regulation of innate immune responses to cytosolic DNA"
"50850","R-HSA-3134975","STING1","Regulation of innate immune responses to cytosolic DNA"
"50851","R-HSA-3134975","IRF3","Regulation of innate immune responses to cytosolic DNA"
"50852","R-HSA-3134975","UBC","Regulation of innate immune responses to cytosolic DNA"
"50853","R-HSA-3134975","NLRP4","Regulation of innate immune responses to cytosolic DNA"
"50854","R-HSA-3134975","DTX4","Regulation of innate immune responses to cytosolic DNA"
"50855","R-HSA-3134975","TRIM21","Regulation of innate immune responses to cytosolic DNA"
"50856","R-HSA-3134975","DDX41","Regulation of innate immune responses to cytosolic DNA"
"50857","R-HSA-3134975","TRIM32","Regulation of innate immune responses to cytosolic DNA"
"50858","R-HSA-3134975","TRIM56","Regulation of innate immune responses to cytosolic DNA"
"50859","R-HSA-3134975","RPS27A","Regulation of innate immune responses to cytosolic DNA"
"50860","R-HSA-3134975","ZBP1","Regulation of innate immune responses to cytosolic DNA"
"50861","R-HSA-3134975","TBK1","Regulation of innate immune responses to cytosolic DNA"
"50862","R-HSA-3134975","UBB","Regulation of innate immune responses to cytosolic DNA"
"51839","R-HSA-3248023","TREX1","Regulation by TREX1"
"51840","R-HSA-3249367","STAT6","STAT6-mediated induction of chemokines"
"51841","R-HSA-3249367","TBK1","STAT6-mediated induction of chemokines"
"51842","R-HSA-3249367","STING1","STAT6-mediated induction of chemokines"
"51843","R-HSA-3270619","IRF3","IRF3-mediated induction of type I IFN"
"51844","R-HSA-3270619","MRE11","IRF3-mediated induction of type I IFN"
"51845","R-HSA-3270619","XRCC6","IRF3-mediated induction of type I IFN"
"51846","R-HSA-3270619","NLRP4","IRF3-mediated induction of type I IFN"
"51847","R-HSA-3270619","TBK1","IRF3-mediated induction of type I IFN"
"51848","R-HSA-3270619","XRCC5","IRF3-mediated induction of type I IFN"
"51849","R-HSA-3270619","IFI16","IRF3-mediated induction of type I IFN"
"51850","R-HSA-3270619","TREX1","IRF3-mediated induction of type I IFN"
"51851","R-HSA-3270619","NLRC3","IRF3-mediated induction of type I IFN"
"51852","R-HSA-3270619","DDX41","IRF3-mediated induction of type I IFN"
"51853","R-HSA-3270619","PRKDC","IRF3-mediated induction of type I IFN"
"51854","R-HSA-3270619","DTX4","IRF3-mediated induction of type I IFN"
"51855","R-HSA-3270619","STING1","IRF3-mediated induction of type I IFN"
"58985","R-HSA-388841","GRB2","Costimulation by the CD28 family"
"58986","R-HSA-388841","PPP2R1B","Costimulation by the CD28 family"
"58987","R-HSA-388841","CD80","Costimulation by the CD28 family"
"58988","R-HSA-388841","PTPN11","Costimulation by the CD28 family"
"58989","R-HSA-388841","THEM4","Costimulation by the CD28 family"
"58990","R-HSA-388841","HLA-DQA2","Costimulation by the CD28 family"
"58991","R-HSA-388841","CD274","Costimulation by the CD28 family"
"58992","R-HSA-388841","AKT2","Costimulation by the CD28 family"
"58993","R-HSA-388841","PAK2","Costimulation by the CD28 family"
"58994","R-HSA-388841","CTLA4","Costimulation by the CD28 family"
"58995","R-HSA-388841","MLST8","Costimulation by the CD28 family"
"58996","R-HSA-388841","HLA-DPB1","Costimulation by the CD28 family"
"58997","R-HSA-388841","PPP2R5C","Costimulation by the CD28 family"
"58998","R-HSA-388841","PIK3R1","Costimulation by the CD28 family"
"58999","R-HSA-388841","PDPK1","Costimulation by the CD28 family"
"59000","R-HSA-388841","PAK3","Costimulation by the CD28 family"
"59001","R-HSA-388841","SRC","Costimulation by the CD28 family"
"59002","R-HSA-388841","PIK3R2","Costimulation by the CD28 family"
"59003","R-HSA-388841","AKT1","Costimulation by the CD28 family"
"59004","R-HSA-388841","HLA-DRB4","Costimulation by the CD28 family"
"59005","R-HSA-388841","PPP2CA","Costimulation by the CD28 family"
"59006","R-HSA-388841","ICOS","Costimulation by the CD28 family"
"59007","R-HSA-388841","PIK3CA","Costimulation by the CD28 family"
"59008","R-HSA-388841","HLA-DQB2","Costimulation by the CD28 family"
"59009","R-HSA-388841","PIK3R3","Costimulation by the CD28 family"
"59010","R-HSA-388841","HLA-DRB1","Costimulation by the CD28 family"
"59011","R-HSA-388841","HLA-DRB5","Costimulation by the CD28 family"
"59012","R-HSA-388841","GRAP2","Costimulation by the CD28 family"
"59013","R-HSA-388841","PDCD1","Costimulation by the CD28 family"
"59014","R-HSA-388841","TNFRSF14","Costimulation by the CD28 family"
"59015","R-HSA-388841","PAK1","Costimulation by the CD28 family"
"59016","R-HSA-388841","CD247","Costimulation by the CD28 family"
"59017","R-HSA-388841","PDCD1LG2","Costimulation by the CD28 family"
"59018","R-HSA-388841","HLA-DQB1","Costimulation by the CD28 family"
"59019","R-HSA-388841","AKT3","Costimulation by the CD28 family"
"59020","R-HSA-388841","MAPKAP1","Costimulation by the CD28 family"
"59021","R-HSA-388841","CD3E","Costimulation by the CD28 family"
"59022","R-HSA-388841","TNFRSF14","Costimulation by the CD28 family"
"59023","R-HSA-388841","PPP2R5D","Costimulation by the CD28 family"
"59024","R-HSA-388841","YES1","Costimulation by the CD28 family"
"59025","R-HSA-388841","PPP2R5B","Costimulation by the CD28 family"
"59026","R-HSA-388841","CD28","Costimulation by the CD28 family"
"59027","R-HSA-388841","PPP2R1A","Costimulation by the CD28 family"
"59028","R-HSA-388841","CD3G","Costimulation by the CD28 family"
"59029","R-HSA-388841","HLA-DRA","Costimulation by the CD28 family"
"59030","R-HSA-388841","RICTOR","Costimulation by the CD28 family"
"59031","R-HSA-388841","ICOSLG","Costimulation by the CD28 family"
"59032","R-HSA-388841","PPP2R5E","Costimulation by the CD28 family"
"59033","R-HSA-388841","CD4","Costimulation by the CD28 family"
"59034","R-HSA-388841","HLA-DQA1","Costimulation by the CD28 family"
"59035","R-HSA-388841","CD86","Costimulation by the CD28 family"
"59036","R-HSA-388841","MAP3K8","Costimulation by the CD28 family"
"59037","R-HSA-388841","CSK","Costimulation by the CD28 family"
"59038","R-HSA-388841","MTOR","Costimulation by the CD28 family"
"59039","R-HSA-388841","LYN","Costimulation by the CD28 family"
"59040","R-HSA-388841","FYN","Costimulation by the CD28 family"
"59041","R-HSA-388841","BTLA","Costimulation by the CD28 family"
"59042","R-HSA-388841","PRR5","Costimulation by the CD28 family"
"59043","R-HSA-388841","HLA-DPA1","Costimulation by the CD28 family"
"59044","R-HSA-388841","CD3D","Costimulation by the CD28 family"
"59045","R-HSA-388841","CDC42","Costimulation by the CD28 family"
"59046","R-HSA-388841","MAP3K14","Costimulation by the CD28 family"
"59047","R-HSA-388841","LCK","Costimulation by the CD28 family"
"59048","R-HSA-388841","BTLA","Costimulation by the CD28 family"
"59049","R-HSA-388841","TRIB3","Costimulation by the CD28 family"
"59050","R-HSA-388841","PPP2R5A","Costimulation by the CD28 family"
"59051","R-HSA-388841","VAV1","Costimulation by the CD28 family"
"59052","R-HSA-388841","PTPN6","Costimulation by the CD28 family"
"59053","R-HSA-388841","RAC1","Costimulation by the CD28 family"
"59054","R-HSA-388841","HLA-DRB3","Costimulation by the CD28 family"
"59055","R-HSA-388841","PPP2CB","Costimulation by the CD28 family"
"59076","R-HSA-389356","YES1","CD28 co-stimulation"
"59077","R-HSA-389356","MAP3K8","CD28 co-stimulation"
"59078","R-HSA-389356","PIK3R3","CD28 co-stimulation"
"59079","R-HSA-389356","CDC42","CD28 co-stimulation"
"59080","R-HSA-389356","THEM4","CD28 co-stimulation"
